PartitionKey,RowKey,CreatedOn,Platform,RewardId,Carrier,DeviceCarrier
"20220412_14_16","16092f29-fc8c-439b-a8de-e4d4c1291f22","2022-04-12T14:19:30.1036955Z","ios","3870","Sprint","sprint"
"20220412_14_16","8dcdd53f-c34d-4d50-8990-f42c28b4a376","2022-04-12T14:19:30.1617527Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","d0736bc2-a6a5-4467-929d-933ef1156b71","2022-04-12T14:19:30.1716796Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","c9f7eaff-c2d2-4939-a7e0-7d4ee6716d18","2022-04-12T14:19:30.328043Z","ios","3672","T-Mobile","t-mobile"
"20220412_14_16","43e6a18f-0189-4119-b148-f69195d6a571","2022-04-12T14:19:30.2651612Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","ecdb29f0-2b09-462c-99d2-5c99ff7d58db","2022-04-12T14:19:30.4742444Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","1fdbef77-9030-4ed9-a981-be8f5c24d52f","2022-04-12T14:19:30.4463367Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","9ad7c35e-beb2-4fe9-bbdc-d742948112ef","2022-04-12T14:19:30.5863397Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","3bb98941-ed08-4fe0-8aa1-c37674ba6571","2022-04-12T14:19:30.5943881Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","bc1c1d70-c639-4bc1-acd1-7ca486321862","2022-04-12T14:19:30.5872979Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","6bf14dd0-cd26-45c0-93c2-064c92cbdba4","2022-04-12T14:19:30.6459537Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","d3f137c7-35a2-417d-92ee-4d5f1196aacb","2022-04-12T14:19:30.8625356Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","bef462f2-69ec-4fcd-b0b9-40bf2c7fd700","2022-04-12T14:19:30.8944807Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","dde9861c-e2b3-41f4-a6fd-1e3e7f3b7ab0","2022-04-12T14:19:30.9548986Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","68d6d0bd-49dd-4148-8c8a-e63b756e402f","2022-04-12T14:19:31.0349497Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","b5624c5d-9143-4e67-91a2-d7078b248eca","2022-04-12T14:19:30.9725917Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","652cd993-aa4d-4134-88b9-c5aeac25de42","2022-04-12T14:19:30.8727891Z","ios","3868","Metro","unknown"
"20220412_14_16","96527964-3165-463e-b2fd-801e341ead50","2022-04-12T14:19:30.9176013Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","6376db9e-fbe7-4d8f-a6be-b8ce412f964f","2022-04-12T14:19:31.0473939Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","75ab6b89-6143-414f-8e6d-e9fe18995acd","2022-04-12T14:19:31.03531Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","8100c79b-51a9-4b54-8d4d-44f161eaf11e","2022-04-12T14:19:31.4530664Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","07b2c308-21a7-40ed-aedd-fb28791c6e9a","2022-04-12T14:19:31.6518759Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","2e545323-ec5e-4e30-a71c-c677c82a9076","2022-04-12T14:19:31.7000858Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","c31eb9d3-d818-463d-9fd3-544fab42c30d","2022-04-12T14:19:31.6129541Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","966cce72-536d-4016-88d0-3ea6e3cd1acd","2022-04-12T14:19:31.7630238Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","7ddd5b16-adc2-4450-a896-5b4868c9d848","2022-04-12T14:19:31.8014328Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","6cc8a162-3216-4c4c-9b5c-cc0384350f8e","2022-04-12T14:19:32.3788741Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","714b9a6b-7f3e-446d-940a-8c71c55e6811","2022-04-12T14:19:32.4440133Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","c3bd2dc0-f88e-4943-8ac1-e70ffd229da0","2022-04-12T14:19:32.573755Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","b6a04d24-4bbf-45a4-bff9-989897022243","2022-04-12T14:19:32.6132423Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_16","48394045-6e10-4ed6-afb6-6e89d399fd8b","2022-04-12T14:19:32.6586382Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","a5622ab6-e756-4805-a739-425e55da1ae2","2022-04-12T14:19:32.7304066Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","49b5d2d2-c16d-4c02-83d0-1014b1d7aa03","2022-04-12T14:19:32.827128Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","0f96fbaa-e844-4717-b7ee-52b589ad74e3","2022-04-12T14:19:32.8945563Z","ios","3868","XP","t-mobile"
"20220412_14_16","808f9e72-f395-49ae-82aa-d68a1843d081","2022-04-12T14:19:32.8029531Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","17136e4f-0e0e-4f43-981e-a2d92073a3e1","2022-04-12T14:19:33.1037793Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","2bd9f4c3-1ce0-4260-9463-20e6fa0ec8aa","2022-04-12T14:19:32.9098498Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","0ac0f843-f847-436c-8370-1982d5a44348","2022-04-12T14:19:33.0837959Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","c04a2fab-0cb3-45dc-bdec-48a8d5758258","2022-04-12T14:19:33.1224778Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","791bd14d-97ab-46f4-8d45-868878c09489","2022-04-12T14:19:32.9703357Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","c74131f2-932f-4e36-98de-19df71581c39","2022-04-12T14:19:33.1742341Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","7611cf82-d4e1-46c8-bb69-1ec588cfe737","2022-04-12T14:19:33.0928113Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","63fa80fc-de9a-49b1-ab47-5923a9859a12","2022-04-12T14:19:33.115094Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","e69188e3-5625-4338-b8bd-980e0a81a280","2022-04-12T14:19:33.1731676Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","421a7f37-3496-4789-8744-c79f352a8b18","2022-04-12T14:19:33.0374614Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","ad9205d2-1f51-4c44-941d-f95b22c0e4dc","2022-04-12T14:19:33.695834Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","32c0256f-4a48-4dc9-9980-4784f24226ad","2022-04-12T14:19:33.7092865Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","a8b19a02-5499-470b-9fc1-d470e9112d9c","2022-04-12T14:19:33.7192383Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","86224f0c-9bbd-49fe-a996-5863f526b8ce","2022-04-12T14:19:33.6501684Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","482ece4c-8763-4168-9bdf-922d701de496","2022-04-12T14:19:33.6860606Z","android","3868","XP","t-mobile"
"20220412_14_16","7728172e-9de9-48da-a422-fa4f07e17d49","2022-04-12T14:19:33.9023569Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","26b61e45-0b09-4c62-b4eb-6fa25e1c5863","2022-04-12T14:19:33.8603682Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","caff813a-e417-4353-8e00-91a76e2e3c85","2022-04-12T14:19:33.9607156Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","7fa55a18-ee63-491c-ba42-98b46fd91d87","2022-04-12T14:19:34.0552697Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","5dbc4e49-2083-4981-879b-7999ccf18d5f","2022-04-12T14:19:33.995712Z","ios","3868","XP","t-mobile"
"20220412_14_16","86488694-4afd-4e03-96df-d7d2fcc236a4","2022-04-12T14:19:33.9269824Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","77aaeb8e-568a-4824-890c-8f0d8aa6f320","2022-04-12T14:19:33.9589136Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","f395ced9-dea1-40b9-9449-fb0f91386d71","2022-04-12T14:19:34.4015834Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","d15a4f48-97ed-4407-a70d-03ccb996d832","2022-04-12T14:19:34.6890935Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","c5074725-e250-465b-bad3-1051de8cb640","2022-04-12T14:19:34.6724661Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","760f98c8-3d9a-4a9f-9bb2-31962d063838","2022-04-12T14:19:34.7557071Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","78da6aae-fbb9-482f-9f6e-78eb2332d37d","2022-04-12T14:19:34.7649941Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","9e29c9f2-4a18-40f2-a8be-5d17655d8392","2022-04-12T14:19:34.9219859Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","505a876c-a501-4595-8c17-ba648985afe5","2022-04-12T14:19:35.3264292Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","25c7bd91-9c0c-4da4-9fbf-276bdaf8296b","2022-04-12T14:19:35.4295323Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","ba9f0a0c-163b-498e-a585-1e407dc7f841","2022-04-12T14:19:35.4846055Z","ios","3869","Metro","Metro"
"20220412_14_16","6540ee39-2772-480b-a305-3bb9b1e3eda1","2022-04-12T14:19:35.6358669Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","a77a324e-00bd-4c72-be90-90e9cb894374","2022-04-12T14:19:35.5689467Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","7568ea06-d963-44fc-a65c-3f6fcf15b0a8","2022-04-12T14:19:35.4507004Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","ab667874-8ffd-4b7b-b2d9-6c11adcee169","2022-04-12T14:19:35.5676763Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","7ab506ee-9a61-4e62-a687-c8177c24e45e","2022-04-12T14:19:35.640077Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","7c2acaff-5382-48f9-8a1f-a25aebbcf194","2022-04-12T14:19:35.426324Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","4a0e5600-36f1-42b7-9fb2-a8b362cf3a0b","2022-04-12T14:19:35.5567652Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","00d95b85-60e7-4206-9b8c-200f8f345897","2022-04-12T14:19:35.6557575Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","d5c8db15-efee-4636-bb4c-94b8a2917692","2022-04-12T14:19:35.7678777Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","1a08f4fc-8563-4e55-ad2a-0e6685bf7dab","2022-04-12T14:19:35.9909159Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","adf0ecf1-dc62-495d-a112-81e3a33471a3","2022-04-12T14:19:36.1500981Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","9b489ae8-959c-4235-8b65-1b048e168297","2022-04-12T14:19:36.242464Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","2b35f5db-3328-446f-945c-c6ac54d444a4","2022-04-12T14:19:36.1576147Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","c53623d2-fb8f-44fd-b821-c8b502a2b10e","2022-04-12T14:19:36.2611858Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_16","99a8000c-a1ae-4b16-a15e-c8093f9d75a2","2022-04-12T14:19:36.1480303Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","5c483d2b-ae36-4cff-aa6d-e74ed211d9ca","2022-04-12T14:19:36.190439Z","ios","3871","Sprint","sprint"
"20220412_14_16","1f86eeee-6d8f-4485-97b1-97b06112ce01","2022-04-12T14:19:36.3225667Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","367fab70-4a61-4d92-b6c7-0bddb725eb03","2022-04-12T14:19:36.1594088Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","800dd4a0-8e52-4ba6-9153-ec5faa5ec4ce","2022-04-12T14:19:36.2937234Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","e761ffc1-346d-430d-af8d-e956b7a3f177","2022-04-12T14:19:36.3548624Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","1614f34d-c0d5-454e-9ff7-5f3b9470e168","2022-04-12T14:19:36.1152314Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","47631262-6a01-4da1-b0c7-ef032eb28abb","2022-04-12T14:19:36.2206183Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","7a1f08fb-b1b8-438e-af2e-8cb2406f57d6","2022-04-12T14:19:36.3473744Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","232c4b79-1e43-4f5c-94c3-87e2284b4aa9","2022-04-12T14:19:36.9474725Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","bfdd7ffb-155b-4f6b-a2b7-a9193b993edc","2022-04-12T14:19:37.0574748Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_16","e8db6ec6-a40e-4910-98c3-37ea8f23062f","2022-04-12T14:19:37.0757282Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","2c9fd84c-e98f-4c36-9939-07e4303b2757","2022-04-12T14:19:37.1617969Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","9ece55ac-668d-4d9e-b087-122ebeca95a6","2022-04-12T14:19:37.007198Z","ios","3869","Metro","Metro"
"20220412_14_16","06a17d88-6fac-424b-96d9-5214b15e0d60","2022-04-12T14:19:37.0404875Z","ios","3872","XP","t-mobile"
"20220412_14_16","cd80b354-5fbd-4869-846e-4c449f1ad7be","2022-04-12T14:19:37.0759646Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","0135cebb-f417-4637-94c6-cc2e11cc7e75","2022-04-12T14:19:37.198704Z","ios","3870","T-Mobile","verizon"
"20220412_14_16","763ffe98-f4ee-450d-9c93-4e0ebc325377","2022-04-12T14:19:37.1090223Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","94bab47c-8b39-488a-8a23-1ce1e5fd785c","2022-04-12T14:19:37.0285214Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","8650d58f-e512-40a3-ad66-63a2e7e31615","2022-04-12T14:19:37.0699172Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","46af2106-ab36-4ade-a130-641dd0100caa","2022-04-12T14:19:37.1203738Z","android","3871","T-Mobile","t-mobile"
"20220412_14_16","7383e310-8014-4b4e-9b3e-dbdcc0db86d9","2022-04-12T14:19:37.352804Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","12d49288-a9b8-403d-906d-2ab6e17e5e87","2022-04-12T14:19:37.3950441Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","e15dc0c2-8ab8-40f1-ae1a-0101c0deb992","2022-04-12T14:19:37.4716059Z","ios","3868","T-Mobile","att"
"20220412_14_16","cb5ac18e-8382-471d-a9f3-e6ccdc9da85c","2022-04-12T14:19:37.5562182Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","9817829b-b826-4f46-a173-053fe5beeffe","2022-04-12T14:19:37.5473613Z","ios","3869","XP","t-mobile"
"20220412_14_16","d5a43746-de68-4dac-9b7f-1598c63f364b","2022-04-12T14:19:37.7190142Z","android","3868","XP","t-mobile"
"20220412_14_16","21cf4b35-905c-4915-be49-cb85336ea68f","2022-04-12T14:19:37.8147318Z","ios","3872","XP","t-mobile"
"20220412_14_16","04b56121-60b7-418d-9da4-86ed8357485b","2022-04-12T14:19:37.72096Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","1df5e1c2-01df-435e-8281-5c0a4ef5553a","2022-04-12T14:19:37.7566638Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","1b5d20aa-243b-49bf-b2b1-d1415d6fdb37","2022-04-12T14:19:38.2079812Z","ios","3868","XP","t-mobile"
"20220412_14_16","4225f011-3a86-41d0-ae10-e15678456ed2","2022-04-12T14:19:38.2645662Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_16","4ecfe648-c06c-4143-ba5c-7d22ab0ae824","2022-04-12T14:19:38.3686529Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","b88748ce-f3a4-47b7-892a-ef7fb0998fae","2022-04-12T14:19:38.5468412Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","c711f30a-729b-46ce-829c-90b0a64e4bbf","2022-04-12T14:19:38.8108039Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","28741cc2-cb56-4748-a488-28ad5d4d709d","2022-04-12T14:19:38.9728133Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","ad122a51-a5d8-4589-a312-41e61e2f7fab","2022-04-12T14:19:38.9533297Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_16","7b986694-ff5b-4383-b1bd-2a703f8013f6","2022-04-12T14:19:39.3449816Z","ios","3870","XP","t-mobile"
"20220412_14_16","4123b179-9740-4607-bfb3-5453b64a4bf4","2022-04-12T14:19:39.5057884Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","e973f975-61ff-45dc-9c59-5c6e0a2473b7","2022-04-12T14:19:39.5101117Z","android","3865","T-Mobile","t-mobile"
"20220412_14_16","61e06671-d002-47af-972e-9582169c90f6","2022-04-12T14:19:39.5032761Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","e61fede4-05c0-481c-9548-93551614d6bb","2022-04-12T14:19:39.6907995Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","8a0a8682-1e61-4648-8153-26b476d22c76","2022-04-12T14:19:39.8719399Z","android","3670","T-Mobile","verizon"
"20220412_14_16","7084a60f-b4c6-466e-a98c-f73d531742f1","2022-04-12T14:19:39.8857424Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","4145e7e2-0f93-41b4-9f69-32e38203b338","2022-04-12T14:19:40.1451694Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","636663b3-8802-4272-891d-e5fc60252e75","2022-04-12T14:19:40.0021698Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","578ae71a-03e5-474e-a900-d97967f35249","2022-04-12T14:19:40.1365153Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","8ea86bee-1a68-4d83-aa63-5ad45813315b","2022-04-12T14:19:40.1844381Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","1d2e6de5-6817-481a-b968-447bf03a344c","2022-04-12T14:19:40.5736793Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","e09d092e-7d7b-4eb2-ad56-cd06ea1f8040","2022-04-12T14:19:40.5891003Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","e543db98-34fe-4dd4-b46e-391055647ca5","2022-04-12T14:19:40.610545Z","ios","3868","XP","t-mobile"
"20220412_14_16","2f834e3f-8134-4155-899f-c369348f79bc","2022-04-12T14:19:40.7164483Z","ios","3870","XP","t-mobile"
"20220412_14_16","6e6f1780-4bf8-48ea-8615-cd06179fdfcd","2022-04-12T14:19:40.7001401Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","db7b48ff-944c-4495-83ee-107aa0386c73","2022-04-12T14:19:40.8445392Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","c1990535-95b2-4da3-b484-0a0d79c3fb19","2022-04-12T14:19:40.8125537Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","450530eb-50b1-42f0-b3f1-a671888274a0","2022-04-12T14:19:40.7840387Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","fb600dca-29c4-47f0-951a-d0c427191d6b","2022-04-12T14:19:40.9474506Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","882929aa-5a05-4cdb-9e0c-eb63ef0d74ae","2022-04-12T14:19:40.8621899Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","c9c1d520-0772-49a0-806d-47eb7cde1e17","2022-04-12T14:19:40.9671744Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","7866d800-3d60-4846-b672-eba6a221dac9","2022-04-12T14:19:41.1500393Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","e10a57a3-7146-4dd5-8442-7d5bc846b501","2022-04-12T14:19:41.1840134Z","ios","3869","XP","t-mobile"
"20220412_14_16","a80e7c9f-9a09-4a4a-91d2-0e3c5353eaed","2022-04-12T14:19:41.0146903Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","86b42187-93f2-41f0-9b24-23db72106b2b","2022-04-12T14:19:41.0402136Z","android","3871","T-Mobile","t-mobile"
"20220412_14_16","59840d14-832d-4a9f-90b1-b81686b7d4a8","2022-04-12T14:19:41.643129Z","android","3870","T-Mobile","t-mobile"
"20220412_14_16","e7f94298-a9d2-422a-a138-78e92275db1a","2022-04-12T14:19:41.6994409Z","android","3870","T-Mobile","unknown"
"20220412_14_16","db7a6d9b-2170-4dd3-87d9-68d15991963d","2022-04-12T14:19:41.8367352Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","05b54f9f-1a53-4d8d-952f-67428ab84529","2022-04-12T14:19:41.9497607Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","fa077fa2-d7ae-4af5-9341-a4c5a726780a","2022-04-12T14:19:42.0181044Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","db7c8ba2-a4a7-4393-ae25-614fa1c510e6","2022-04-12T14:19:42.0284167Z","ios","3869","XP","t-mobile"
"20220412_14_16","e024e911-3614-4b4a-a81f-a1cb48a9d7c8","2022-04-12T14:19:42.1952107Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","767af0de-38c5-4490-86ef-407274bbea4b","2022-04-12T14:19:42.0533839Z","ios","3869","XP","t-mobile"
"20220412_14_16","c6c48bee-887b-4b86-a4bd-cd03d8abab4a","2022-04-12T14:19:42.2076935Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","9f29d0d6-3e86-4be1-8401-5afaecfbc907","2022-04-12T14:19:42.0872772Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","b9b6a7aa-1cd3-4ef3-a1a7-91ca4ddd9b8e","2022-04-12T14:19:42.232945Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","40e8fdcc-60f5-4183-abd9-5efb8caf0ba6","2022-04-12T14:19:42.2596856Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","1b337171-f79b-4f20-9030-babc9eb57e13","2022-04-12T14:19:42.3558967Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","67d335af-407c-48b4-ba0a-65f2e26523ba","2022-04-12T14:19:42.3358424Z","android","3868","XP","t-mobile"
"20220412_14_16","b19585b5-727a-48f0-a78c-63e7ddbcb13b","2022-04-12T14:19:42.5264657Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","0dfdd3df-073a-4a0d-8ba0-2a8b30519106","2022-04-12T14:19:42.6863111Z","ios","3869","T-Mobile","t-mobile"
"20220412_14_16","270b6e00-16f8-4009-86a2-91fb158421e3","2022-04-12T14:19:42.7040343Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","6057f98d-d13c-4cd5-8352-7d020e58b39d","2022-04-12T14:19:42.7965889Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","63352a22-8c6f-461a-944a-62f37aa8b36e","2022-04-12T14:19:42.7605034Z","android","3868","XP","t-mobile"
"20220412_14_16","39947e87-5482-4bd6-85e4-c4c956c718e0","2022-04-12T14:19:43.4705635Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","0bfca9eb-aa08-4019-958e-799da888890f","2022-04-12T14:19:43.6335382Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","33a8d832-a3c0-41a2-8d4f-a3be6af5f636","2022-04-12T14:19:43.8487684Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","9c7f60cc-779d-4ae9-ab99-8214b7033e55","2022-04-12T14:19:43.8343548Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","dd985b84-8b68-4b27-aa6a-489686f254cd","2022-04-12T14:19:43.9018209Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","417bd438-dce5-49d4-92a0-e13a8db02c15","2022-04-12T14:19:43.9520434Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","0f09a2fd-d3e3-4e73-8338-91cce47b133d","2022-04-12T14:19:44.3312227Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","103375b8-c38a-4ade-9fa0-c67913499c54","2022-04-12T14:19:44.1781628Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","0f11c7e8-2fd7-4092-8934-76f10046f178","2022-04-12T14:19:44.4024119Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","455a66a2-8535-440d-8800-ea181e9e3586","2022-04-12T14:19:44.1491954Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","ac9fefad-2ea5-43e3-b18b-5d7e3ae3e30b","2022-04-12T14:19:44.3347415Z","android","3872","T-Mobile","t-mobile"
"20220412_14_16","e4bd7cb8-521a-4a52-87b7-ba522cc06c20","2022-04-12T14:19:44.3482201Z","android","3870","XP","t-mobile"
"20220412_14_16","a64268ae-b681-4e84-8b76-ba613de03016","2022-04-12T14:19:44.339336Z","ios","3868","XP","t-mobile"
"20220412_14_16","d8d6bebf-8c21-486b-90ae-fbd18ef80d89","2022-04-12T14:19:44.3339651Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","c6e16891-6609-4eb1-b5fe-34736e003b42","2022-04-12T14:19:44.4409408Z","android","3869","T-Mobile","t-mobile"
"20220412_14_16","40b33dba-4fb0-4e5c-8a00-4d50d9a1cbf8","2022-04-12T14:19:44.2397474Z","ios","3868","XP","t-mobile"
"20220412_14_16","bc6ab3f3-07a7-4358-82df-d37e16f64f4e","2022-04-12T14:19:44.6355671Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","ae571206-585f-4df0-9ad8-be6dfba151fe","2022-04-12T14:19:44.7445732Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","9786d256-3874-40d6-9c8a-ef6a5d336446","2022-04-12T14:19:44.8218104Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","04a1e3bf-8b26-462f-8d46-ffd350d692c2","2022-04-12T14:19:44.8342443Z","android","3868","T-Mobile","t-mobile"
"20220412_14_16","ab095ee2-9931-4dad-b36e-e81aea86c57b","2022-04-12T14:19:44.7886532Z","ios","3872","T-Mobile","t-mobile"
"20220412_14_16","ce8a0428-3f93-4e15-89ef-c6089a724ed3","2022-04-12T14:19:44.870742Z","android","3871","T-Mobile","t-mobile"
"20220412_14_16","f8e4bcb3-ecaf-4325-b558-3d29c269eeed","2022-04-12T14:19:44.9362899Z","ios","3868","T-Mobile","t-mobile"
"20220412_14_16","8eecf7d8-d963-4a49-bd25-27fdfb1d4aec","2022-04-12T14:19:44.9807814Z","ios","3870","T-Mobile","t-mobile"
"20220412_14_16","58a3b66a-bdf8-4abd-b31a-aee78d191dc8","2022-04-12T14:19:44.9048293Z","ios","3871","T-Mobile","t-mobile"
"20220412_14_16","b9361092-8067-42f1-8745-f3f077907a36","2022-04-12T14:19:44.9396865Z","android","3869","T-Mobile","t-mobile"
